Date,PROVNUM,PROVNAME,CITY,COUNTY,Case,ever_had_case,first_week,case_count_outbreak,case_count_CMS,Case_a,ever_had_case_a,first_week_a,homes_this,homes_last,homes_two,connections_this,connections_last,connections_two,homes_this_a,homes_last_a,homes_two_a,connections_this_a,connections_last_a,connections_two_a,OOS_homes,OOS_connections
31may2020 00:00:00,065390,"CENTER AT CENTENNIAL, THE",COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,12jul2020 00:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065391,COLORADO VETERANS COMMUNITY LIVING CTR AT HOMELAKE,MONTE VISTA,Rio Grande County,0,0,,0,1,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065393,ADVANCED HEALTH CARE OF AURORA,AURORA,Arapahoe County,0,1,03may2020 00:00:00,0,0,0,1,03may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065394,BRUCE MCCANDLESS CO STATE VETERANS NURSING HOME,FLORENCE,Fremont County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065395,"SUITES AT HOLLY CREEK CARE CENTER, THE",CENTENNIAL,Arapahoe County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065396,TRINIDAD INN NURSING HOME,TRINIDAD,Las Animas County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065397,"GRACE POINTE CONT CARE SR CAMPUS, SKILLED NURSING",GREELEY,Weld County,0,1,17may2020 00:00:00,0,0,0,1,17may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065398,VI AT HIGHLANDS RANCH SKILLED NURSING,HIGHLANDS RANCH,Douglas County,0,0,14jun2020 00:00:00,0,0,0,0,14jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065399,RIO GRANDE INN,LA JARA,Conejos County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065400,POWERBACK REHABILITATION LAKEWOOD,LAKEWOOD,Jefferson County,0,1,19apr2020 00:00:00,0,1,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065401,LIFE CARE CENTER OF STONEGATE,PARKER,Douglas County,0,0,,0,6,1,1,24may2020 00:00:00,1,0,0,1,0,0,1,1,0,1,1,0,0,0
31may2020 00:00:00,065402,NEURORESTORATIVE COLORADO,LITTLETON,Jefferson County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065403,CENTER AT LINCOLN LLC,PARKER,Douglas County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065404,SLOAN'S LAKE REHABILITATION CENTER,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065405,"SUITES PARKER, THE",PARKER,Douglas County,0,1,24may2020 00:00:00,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065406,GARDENS ON QUAIL,ARVADA,Jefferson County,0,0,19jul2020 00:00:00,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065407,ADVANCED HEALTH CARE OF COLORADO SPRINGS,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065408,LAKEWOOD VILLA,LAKEWOOD,Jefferson County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065409,CONTINUING CARE AT WIND CREST,HIGHLANDS RANCH,Douglas County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065410,COLUMBINE COMMONS HEALTH AND REHAB LLC,WINDSOR,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065411,COTTONWOOD INN REHAB AND EXTENDED CARE CENTER,DURANGO,La Plata County,0,0,,0,0,0,0,09aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065412,"GREEN HOUSE HOMES AT MIRASOL, THE",LOVELAND,Larimer County,0,0,,0,0,0,0,05jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065413,"CENTER AT CORDERA, LLC, THE",COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065414,POWERBACK REHABILITATION LAFAYETTE,LAFAYETTE,Boulder County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065415,PIKES PEAK CENTER,COLORADO SPRINGS,El Paso County,0,1,26apr2020 00:00:00,0,0,0,1,26apr2020 00:00:00,0,0,0,0,0,0,0,1,0,0,2,0,0,0
31may2020 00:00:00,065416,"CENTER AT NORTHRIDGE, LLC, THE",WESTMINSTER,Adams County,0,0,02aug2020 00:00:00,0,0,0,0,02aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065417,"HEALTHCARE RESORT OF COLORADO SPRINGS, THE",COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065418,FOREST RIDGE,WOODLAND PARK,Teller County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065419,"CENTER AT LOWRY, LLC",DENVER,Denver County,0,1,19apr2020 00:00:00,0,4,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065420,CASTLE PEAK SENIOR LIFE AND REHABILITATION,EAGLE,Eagle County,0,1,10may2020 00:00:00,0,0,0,1,10may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065421,"FLATIRONS HEALTH & REHAB, LLC",LOUISVILLE,Boulder County,0,0,,0,0,0,0,05jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065422,ACCEL AT GOLDEN RIDGE,GOLDEN,Jefferson County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31may2020 00:00:00,065423,CENTER AT ROCK CREEK LLC,FORT COLLINS,Larimer County,0,1,03may2020 00:00:00,0,0,0,1,03may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065424,RIVER VALLEY INN NURSING HOME,DEL NORTE,Rio Grande County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065425,"CENTER AT FORESIGHT LLC, THE",GRAND JUNCTION,Mesa County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065427,"CENTER AT PARK WEST LLC, THE",PUEBLO,Pueblo County,0,0,,0,0,0,0,,1,0,0,1,0,0,1,1,0,1,1,0,0,0
31may2020 00:00:00,065429,ACCEL AT LONGMONT,LONGMONT,Boulder County,0,0,,0,2,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065430,AVIVA AT FITZSIMONS,AURORA,Adams County,0,1,10may2020 00:00:00,0,0,0,1,10may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065431,"CENTER AT CENTERPLACE LLC, THE",GREELEY,Weld County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,065432,"KATHERINE AND CHARLES HOVER GREEN HOUSES, INC",LONGMONT,Boulder County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A088,LITTLE SISTERS OF THE POOR - MULLEN HOME,DENVER,Denver County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A171,GOOD SAMARITAN SOCIETY SIMLA,SIMLA,Elbert County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A172,"PARK FOREST CARE CENTER, INC.",WESTMINSTER,Adams County,0,0,,0,0,0,0,19jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A173,SEDGWICK COUNTY MEMORIAL NURSING HOME,JULESBURG,Sedgwick County,0,0,26jul2020 00:00:00,0,0,0,0,19jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A175,WALSH HEALTHCARE CENTER,WALSH,Baca County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A185,SOUTHEAST COLORADO HOSPITAL LTC CENTER,SPRINGFIELD,Baca County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A190,SPANISH PEAKS VETERANS COMMUNITY LIVING CENTER,WALSENBURG,Huerfano County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A192,CHEYENNE MANOR,CHEYENNE WELLS,Cheyenne County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2020 00:00:00,06A196,NAMASTE ALZHEIMER CENTER,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065001,LOWRY HILLS CARE AND REHABILITATION,AURORA,Arapahoe County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065009,ST PAUL HEALTH CENTER,DENVER,Denver County,0,1,26apr2020 00:00:00,0,0,0,1,26apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065015,MOUNTAIN VISTA HEALTH CENTER,WHEAT RIDGE,Jefferson County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,3,0,0,3,0,0
07jun2020 00:00:00,065034,AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065052,MESA VISTA OF BOULDER,BOULDER,Boulder County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,1,0,0,1,0,0,1,0,0,1,1,1
07jun2020 00:00:00,065077,ENGLEWOOD POST ACUTE AND REHABILITATION,ENGLEWOOD,Arapahoe County,0,0,,0,0,0,1,31may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065089,UNION PRINTERS HOME,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065092,VILLA MANOR CARE CENTER,LAKEWOOD,Jefferson County,1,1,10may2020 00:00:00,2,1,1,1,10may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065095,GOOD SAMARITAN SOCIETY - BONELL COMMUNITY,GREELEY,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065097,MAPLETON CARE CENTER,LAKEWOOD,Jefferson County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065100,ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065108,"VILLAS AT SUNNY ACRES, THE",THORNTON,Adams County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065110,MESA MANOR CENTER,GRAND JUNCTION,Mesa County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065113,MEDALLION POST ACUTE REHABILITATION,COLORADO SPRINGS,El Paso County,0,0,12jul2020 00:00:00,0,0,0,0,21jun2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065119,"VALLEY MANOR CARE CENTER, INC",MONTROSE,Montrose County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065120,CLEAR CREEK CARE CENTER,WESTMINSTER,Adams County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065121,"PAVILION AT VILLA PUEBLO, THE",PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065124,HOLLY HEIGHTS CARE CENTER,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065129,NORTH SHORE HEALTH & REHAB FACILITY,LOVELAND,Larimer County,0,0,16aug2020 00:00:00,0,1,1,1,07jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065139,GOOD SAMARITAN SOCIETY -- LOVELAND VILLAGE,LOVELAND,Larimer County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065142,LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,FORT COLLINS,Larimer County,0,1,26apr2020 00:00:00,0,0,0,1,26apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065144,GUNNISON VALLEY HEALTH SENIOR CARE CENTER,GUNNISON,Gunnison County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065146,CHERRY CREEK NURSING CENTER,AURORA,Arapahoe County,1,1,19apr2020 00:00:00,4,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065147,CHEYENNE MOUNTAIN CENTER,COLORADO SPRINGS,El Paso County,0,1,24may2020 00:00:00,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065150,DEVONSHIRE ACRES,STERLING,Logan County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065152,SUNDANCE SKILLED NURSING AND REHABILITATION,COLORADO SPRINGS,El Paso County,0,0,09aug2020 00:00:00,0,0,0,0,02aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065153,VISTA GRANDE INN,CORTEZ,Montezuma County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065163,EBEN EZER LUTHERAN CARE CENTER,BRUSH,Morgan County,1,1,19apr2020 00:00:00,3,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065165,SIERRA VISTA HEALTHCARE CENTER,LOVELAND,Larimer County,0,0,,0,0,0,1,24may2020 00:00:00,0,1,0,0,1,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065166,FORT COLLINS HEALTH CARE CENTER,FORT COLLINS,Larimer County,0,0,,0,0,0,0,02aug2020 00:00:00,0,1,0,0,1,0,0,0,2,0,0,2,0,0
07jun2020 00:00:00,065168,ASPEN LIVING CENTER,COLORADO SPRINGS,El Paso County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065169,BELMONT LODGE HEALTH CARE CENTER,PUEBLO,Pueblo County,0,0,23aug2020 00:00:00,0,0,0,0,14jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065170,SUNSET MANOR,BRUSH,Morgan County,1,1,03may2020 00:00:00,16,0,1,1,03may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065171,WESTLAKE CARE COMMUNITY,LAKEWOOD,Jefferson County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065172,TERRACE GARDENS HEALTHCARE CENTER,COLORADO SPRINGS,El Paso County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065174,STERLING LIVING CENTER,STERLING,Logan County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065175,CEDARWOOD HEALTH CARE CENTER,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,02aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065176,SUMMIT REHABILITATION AND CARE COMMUNITY,AURORA,Arapahoe County,0,1,10may2020 00:00:00,0,4,1,1,10may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065179,HILDEBRAND CARE CENTER,CANON CITY,Fremont County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065181,VALLEY VIEW VILLA,FORT MORGAN,Morgan County,0,0,,0,0,0,0,26jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065183,CENTURA HEALTH PROGRESSIVE CARE CENTER,CANON CITY,Fremont County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065185,PROSPECT PARK LIVING CENTER,ESTES PARK,Larimer County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1
07jun2020 00:00:00,065187,LINCOLN COMMUNITY HOSPITAL NURSING HOME,HUGO,Lincoln County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065188,BEAR CREEK CENTER,MORRISON,Jefferson County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065189,PEAKS CARE CENTER THE,LONGMONT,Boulder County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065191,AUTUMN HEIGHTS HEALTH CARE CENTER,DENVER,Denver County,1,1,24may2020 00:00:00,8,0,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,2
07jun2020 00:00:00,065192,REHABILITATION AND NURSING CENTER OF THE ROCKIES,FORT COLLINS,Larimer County,0,0,12jul2020 00:00:00,0,1,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065193,ALPINE LIVING CENTER,THORNTON,Adams County,0,0,26jul2020 00:00:00,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065195,SAN JUAN LIVING CENTER,MONTROSE,Montrose County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065196,AVAMERE TRANSITIONAL CARE AND REHAB-MALLEY,NORTHGLENN,Adams County,1,1,10may2020 00:00:00,1,0,1,1,10may2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065198,"GARDENS, THE",COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065202,CEDARS HEALTHCARE CENTER,LAKEWOOD,Jefferson County,0,0,,0,0,0,0,05jul2020 00:00:00,0,0,0,0,0,0,0,0,3,0,0,3,0,0
07jun2020 00:00:00,065203,CHERRELYN HEALTHCARE CENTER,LITTLETON,Arapahoe County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,1,0,0,2,0,0,0
07jun2020 00:00:00,065206,"ROWAN COMMUNITY, INC",DENVER,Denver County,0,1,19apr2020 00:00:00,0,1,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065208,PEARL STREET HEALTH AND REHABILITATION CENTER,ENGLEWOOD,Arapahoe County,0,1,19apr2020 00:00:00,0,1,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065209,WESTERN HILLS HEALTH CARE CENTER,LAKEWOOD,Jefferson County,0,0,,0,2,1,1,07jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065211,"FAIRACRES MANOR, INC.",GREELEY,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065212,CENTENNIAL HEALTH CARE CENTER,GREELEY,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,1,1
07jun2020 00:00:00,065213,HEALTH CENTER AT FRANKLIN PARK,DENVER,Denver County,1,1,19apr2020 00:00:00,8,8,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065217,CANON LODGE CARE CENTER,CANON CITY,Fremont County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065219,KENTON MANOR,GREELEY,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065220,COLUMBINE MANOR CARE CENTER,SALIDA,Chaffee County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065221,SPRING CREEK HEALTH CARE CENTER,FORT COLLINS,Larimer County,0,0,,0,0,0,0,,0,1,0,0,2,0,0,0,2,0,0,3,0,0
07jun2020 00:00:00,065222,BOULDER MANOR,BOULDER,Boulder County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065223,BERKLEY MANOR CARE CENTER,DENVER,Denver County,1,1,19apr2020 00:00:00,1,1,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065225,COLONIAL COLUMNS NURSING CENTER,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,2,0,0,2,0,0
07jun2020 00:00:00,065226,APPLEWOOD LIVING CENTER,LONGMONT,Boulder County,0,1,31may2020 00:00:00,0,3,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065227,GOOD SAMARITAN SOCIETY - FORT COLLINS VILLAGE,FORT COLLINS,Larimer County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065228,PALISADES LIVING CENTER,PALISADE,Mesa County,0,0,,0,0,0,0,19jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065229,MINNEQUA MEDICENTER,PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065230,JEWELL CARE CENTER OF DENVER,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,1,0,0,1,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065231,UNIVERSITY PARK CARE CENTER,PUEBLO,Pueblo County,0,1,31may2020 00:00:00,0,15,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065232,PUEBLO CENTER,PUEBLO,Pueblo County,0,0,,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065233,HALLMARK NURSING CENTER,DENVER,Denver County,1,1,10may2020 00:00:00,2,2,1,1,10may2020 00:00:00,0,1,0,0,1,0,0,0,2,0,0,2,0,0
07jun2020 00:00:00,065234,EVERGREEN NURSING HOME,ALAMOSA,Alamosa County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07jun2020 00:00:00,065235,PIONEER HEALTH CARE CENTER,ROCKY FORD,Otero County,0,0,19jul2020 00:00:00,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065236,RIVERWALK POST ACUTE AND REHABILITATION,PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065237,HERITAGE PARK CARE CENTER,CARBONDALE,Garfield County,0,0,,0,0,0,0,16aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065238,ELMS HAVEN CENTER,THORNTON,Adams County,0,0,19jul2020 00:00:00,0,0,0,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065239,SAN LUIS CARE CENTER,ALAMOSA,Alamosa County,0,0,14jun2020 00:00:00,0,22,1,1,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065240,AVAMERE TRANSITIONAL CARE AND REHABILITATION,BRIGHTON,Adams County,0,1,19apr2020 00:00:00,0,4,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065241,MANORCARE HEALTH SERVICES-DENVER,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2020 00:00:00,065242,BROOKSHIRE HOUSE REHABILITATION AND CARE COMMUNITY,DENVER,Denver County,1,1,19apr2020 00:00:00,2,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
