cutoff,block.mse,block.mse.0,block.mse.last
1046,0.0752669411615108,0.0364905726027266,0.0368381782834647
1047,0.0999176539232801,0.0458200661413763,0.0462854995672118
1048,0.143380087524538,0.072062697058604,0.0727283810291112
1049,0.13885739932508,0.069671999875124,0.0703903033267286
1050,0.136680607269791,0.0704685735139674,0.0710474984168496
1051,0.188478872281506,0.0880858787358644,0.088615166874357
1052,0.171895494597243,0.0778873281368149,0.0782858370677536
1053,0.0798410634227098,0.0327928379209267,0.0331328859040757
1054,0.113910078312722,0.0372776801846892,0.0375383227637285
1055,0.129282483666622,0.0509335176691377,0.0515452757682489
1056,0.128112687549652,0.062518277522948,0.0633648499602225
1057,0.144572328500667,0.0742325348635233,0.0742216795021404
1058,0.140479432036443,0.0650761239137985,0.0654066276883031
1059,0.118926652621345,0.0479560885212234,0.0465701560266832
1060,0.0671341351503886,0.0203919269191166,0.0170247034270584
1061,0.0648997123553007,0.0159981019583083,0.0161106690304561
1062,0.0847507527959698,0.0275342173913029,0.0281982267287742
1063,0.099749372158062,0.0390767853395128,0.0396165084523047
1064,0.112499223213088,0.0471050567586669,0.0477893575644797
1065,0.141594990760519,0.0549108229899994,0.0554519544101259
1066,0.13542469599969,0.0618569348901229,0.0623153441049585
1067,0.065558071939346,0.0234226961811118,0.0236186354145697
1068,0.111939898370062,0.0379626793132938,0.0384209432423284
1069,0.130066657708069,0.053695525860708,0.054331022999049
1070,0.14742429150007,0.0668810288164502,0.0673107497437809
1071,0.131879698893695,0.068100669844427,0.0685184412608137
1072,0.155573639990799,0.050545812690006,0.0500841818907809
1073,0.1562743646117,0.0536518688494478,0.0536586905599027
1074,0.104865830915018,0.0324655043192999,0.0321146648513767
1075,0.0927471549064107,0.0278453347250619,0.027824550831633
1076,0.10882447288226,0.0393149087279199,0.0392215485574619
1077,0.137344473358228,0.060040411935568,0.0603903142200975
1078,0.159074716238691,0.0690952111187101,0.0688846913122266
1079,0.0733732832878124,0.0298804057273139,0.0301365435123009
1080,0.0772621756299974,0.0283305620765946,0.0284616214258089
1081,0.0981631375462403,0.0426471622991145,0.0429225726223388
1082,0.076577638615157,0.0385910578657185,0.0387755029728683
1083,0.106136009858444,0.0600653466686529,0.0604559131936249
1084,0.140806540423421,0.082948805065309,0.0837666208103008
1085,0.173193257063115,0.107433454075348,0.108406435604638
1086,0.114817191717242,0.0407720021962619,0.0412193133912288
1087,0.0909393426244108,0.0375010123131317,0.0373867999533913
1088,0.226158333301269,0.0615463020076297,0.0616215822938583
1089,0.0987929137468059,0.0298234568845078,0.0300071522020881
1090,0.117074334317613,0.0429467601754782,0.0429391850035702
1091,0.14525394952341,0.062498265048315,0.062671272624577
1092,0.132159194566146,0.0555610816239797,0.0556269730424142
1093,0.0903306891262968,0.0449788196917294,0.0449574757417772
1094,0.0689163217117974,0.0273206379385875,0.0273202025691135
1095,0.068797005410847,0.0251881076203961,0.0251233510565281
1096,0.0712859381239782,0.0272379448421099,0.0273623027382421
1097,0.107270873553147,0.0463681206473806,0.046365626734774
1098,0.164065480034845,0.07517431466705,0.0762114140644376
1099,0.142247758887684,0.0690489548077504,0.0700318548232083
1100,0.100585581400417,0.0438310075099828,0.0462130563871896
1101,0.0650284981386217,0.0271433832737381,0.0273433588613294
1102,0.0650023866081434,0.0206831872998052,0.0207428470260546
1103,0.0838175105850506,0.0320476029843565,0.031453180911359
1104,0.108575318280984,0.0474980800389757,0.0475045360142135
1105,0.144536289032211,0.07168739267246,0.071753843483674
1106,0.159745757086108,0.0852586122117112,0.085509835441208
1107,0.147103441565706,0.0837870718417199,0.0801230301822173
1108,0.0939276062013806,0.0524049921149542,0.051585669621351
1109,0.0656700957690869,0.0369482947765382,0.0368547379180367
1110,0.0736160034335996,0.0297751114286201,0.0300342150988445
1111,0.108741424817689,0.0450128446345786,0.0455755867344565
1112,0.161568743706443,0.0727374033269569,0.073657238354646
1113,0.162322891854122,0.0660105769899872,0.0670408311138929
1114,0.199403879923473,0.0716657415473473,0.0725827662025769
1115,0.213444010094991,0.0885428531881524,0.0889370844009549
1116,0.132354335595322,0.0563573016180658,0.0573426540502904
1117,0.115267739640447,0.0431070458134226,0.0439925214305463
1118,0.148805898589752,0.0641139606267551,0.0647009019953994
1119,0.192050250735405,0.0936351432305231,0.0946672441385763
1120,0.187207536684283,0.0976141555708418,0.0970678990875336
1121,0.144780790548827,0.0795374990329344,0.0796693605887562
1122,0.117648251739249,0.0555902983156271,0.0557208770519826
1123,0.0625223759739955,0.0268339265529911,0.0268431519515041
1124,0.0773733757992024,0.0222457288851866,0.0225407310471846
1125,0.121604813418064,0.0405431065928315,0.0413478871234746
