cutoff,block.mape,block.mape.0,block.mape.last
1029,0.0550551156808102,0.0373586936211643,0.0375894339979372
1030,0.053313849335613,0.0357101036914001,0.0358824873571904
1031,0.0476992870823682,0.0280799748697923,0.0281274028262803
1032,0.0429181172148566,0.0250072312885208,0.0250686377117482
1033,0.0438233677567519,0.0249384235590819,0.0250389951823154
1034,0.0510777117169007,0.0317692849581398,0.0318863703050131
1035,0.0537715531783835,0.0348099407917432,0.034999283980714
1036,0.0576937899988782,0.0390389173675216,0.0392381056742757
1037,0.0551907150625579,0.0372956023050396,0.0373823122429285
1038,0.040264142919972,0.0250244305500202,0.024986866869628
1039,0.0377723774939071,0.0219264317084263,0.0219811779604881
1040,0.0438498309120427,0.0260296901333587,0.0261617575775847
1041,0.0504205463675537,0.0325135581862274,0.0327128147250434
1042,0.0545471273563416,0.0372769478083464,0.037466115524437
1043,0.0547939649917514,0.0369833558482053,0.0370959515459516
1044,0.0549672561261468,0.0344913526392354,0.03460661785213
1045,0.0464033174052974,0.028552059299532,0.0285798932173172
1046,0.0465536160231599,0.028386418677632,0.0284985734864181
1047,0.0529921955807446,0.033127488720423,0.0333411528796403
1048,0.062415473213462,0.0420444690178986,0.0422849664213516
1049,0.0607136570363282,0.0418883509601146,0.0421192303230079
